Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Seychelles,SYC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-4.8822763613,8.4085812717,10.1356029582,5.9192464561,-1.0605710966,13.8965075703,0.5047394625,7.5532356388,0,8.8718698649,15.8517757425,6.3083079664,9.0541863115,1.3028496756,3.1774050718,16.2776477234,-6.1902268135,21.151692524,15.7943406202,-4.2485225888,-8.2151788704,-1.1176736226,-1.7092455394,4.511132341,11.1257375779,-0.1768012625,4.4041072909,5.3967460527,11.1988230723,6.99554469,2.7604260993,7.1614667369,6.196649768,-0.7986969991,-0.8256423627,4.9175253483,11.9615559841,8.4033985253,1.8720065874,1.5143388147,-2.2711627615,1.2128312672,-5.8871275275,-2.850453659,9.0057614283,9.4061278795,10.4214361107,-2.1468926554,-1.1052457935,5.9549624687,7.887279597,6.6102436889,6.0498220641,3.3169850284,3.4978138663,4.5,
Syrian Arab Republic,SYR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,10.8330639,24.5212971718,-8.6527466722,9.2713638022,2.2993738754,-7.6590655102,8.2576826471,3.7290802211,18.7679152118,-3.8078191337,9.916003775,25.0276071252,-8.5451765256,24.1272299465,19.5246078544,10.9617191272,-1.2737379741,8.7266309879,3.6323556194,11.9832018628,9.5077116997,2.1221513518,1.4291739491,-4.0717418703,6.115070054,-4.9457029811,1.9075465096,13.2662890868,-8.9582140107,7.6407723235,7.9012706984,13.4703337636,5.178987101,7.6529371168,5.7500152885,4.3999999987,1.8000000016,6.3372640174,-3.5536569135,2.7428573972,5.2009428097,5.9,0.5999999998,6.9000000045,6.1999999995,4.9999999983,5.6999999964,,,,,,,,,,
Turks and Caicos Islands,TCA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.3977436708,5.3601161089,-1.5994540152,-2.5109396035,0.6062277863,-1.807092392,0.7672013823,-0.4572188665,6.8813102238,1.8596564786,-2.2476263724,1.1496160948,-8.380883008,4.9618525825,9.0102673055,2.9807652695,2.2346248491,-0.469634188,-21.4410876889,-6.0476707473,1.0429181026,5.3466089994,15.6787177787,2.0488989108,21.7927735304,-4.0816675173,-2.3888084973,15.48235907,4.8847351025,-4.1784723728,8.5351371665,8.0014433463,-15.7098370452,10.1368876335,1.2365493169,2.2144730347,5.6533923279,6.9515799135,-0.6828502173,-0.8796810254,11.6581346543,8.491209819,14.7216670121,33.6293718525,17.3325337351,0.6482620141,3.2714995789,3.052691532,4.2176955519,13.5501008595,0.0828697984,8.8825760717,5.7000013629,6.8999850453,1.7999995212,-7,
East Asia & Pacific (IDA & IBRD countries),TEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-11.1910047335,-0.1140275128,5.7610490985,9.859342585,9.8706682071,7.57109112,-0.9230036196,2.6837284057,10.7196520437,12.7161218491,6.5508035336,5.1100424953,8.3223374565,4.2977152715,6.4521331315,3.4056247463,7.7566750422,9.1266625793,7.1378110914,7.6207016219,5.8138337636,6.0268614933,7.3487744235,9.4386021737,7.2087884824,6.9240948698,8.8026961095,9.5346072451,5.9286626684,5.4061313101,7.9392588378,10.7620927507,10.8890167005,10.7629914369,9.7231378068,8.9409235265,7.033887422,1.7558332349,6.1110287655,7.5025883939,6.7105416419,7.8594883371,8.7263653315,8.921718601,9.70714079,10.7589585168,12.2927348674,8.3726261845,7.6652918834,9.7697766042,8.4580569034,7.5088801013,7.2043184383,6.7680542447,6.4925626559,6.325100154,
Europe & Central Asia (IDA & IBRD countries),TEC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4070978553,-5.3899999863,-9.3225607512,-4.5939348599,-8.7994405696,-0.2301778758,0.9318945783,3.2691384825,-0.7889568479,2.4105721132,7.4170295448,2.4505489063,4.9900699087,6.3558651022,7.7740629872,6.6027110125,7.8195042932,7.572315947,4.2777794424,-4.9897778584,4.9414655532,6.1942613715,3.2573848816,3.6109856048,2.3086367192,1.0034608456,1.6852543909,
Togo,TGO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,12.1693173707,3.7736528325,4.9996942713,14.2860112627,15.4597127061,9.4087191013,5.5003715571,5.023691853,10.8308683447,2.5243026452,0,7.625157551,3.8374840008,4.8328491185,2.4405411848,-2.0515225903,6.95908537,11.0454345068,-5.1677426414,14.576956106,-3.3151860778,-3.5824025458,-5.4140077866,5.5555550419,5.5555521685,1.5865043116,0.5101621801,6.6423697718,4.0600216838,-0.2436561357,-0.6999674883,-3.9806868213,-15.0958274773,14.9824143459,7.8458323172,8.8362116294,14.3773775774,-2.2998765661,2.4817514262,-0.7834796059,-1.6268062716,-0.9221510216,4.9543976662,2.1190653164,1.1804069564,4.0524125421,2.2904538891,2.2254802325,3.5102966752,3.9956787704,4.883763946,4.8203435162,3.9677926328,5.8717263192,5.2536121517,5.0441726956,
Thailand,THA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.3621463017,7.5542544478,7.999830787,6.8309961437,8.1816615377,11.1225184946,8.6159823333,8.1222702555,6.5506598859,11.4079490662,4.8953737602,4.2785080386,10.2364330149,4.4662533858,4.9704052277,9.3268110818,9.8434632353,10.2957465349,5.3717665125,5.1735410057,5.906867763,5.3523487507,5.5842024692,5.7524302515,4.6472403566,5.5338277672,9.5189460221,13.2881140718,12.1905059866,11.1671634446,8.5582603212,8.0833880235,8.2510431225,7.9969048549,8.1202618439,5.6523739422,-2.7535905784,-7.6337336313,4.5722983688,4.4556760309,3.4442437657,6.1488798174,7.1893299649,6.2892885486,4.1878349237,4.9679168239,5.4350925699,1.7256679083,-0.6907333462,7.513590658,0.8399594724,7.2429672941,2.7324733091,0.9145191435,2.9412354231,3.2379807667,
Tajikistan,TJK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4999998731,-1.2000000446,13.9000010944,-6.5000006636,-0.5999996313,-7.0999990962,-29.0000010554,-16.3999998449,-21.2999980131,-12.4000003733,-16.6999987664,1.6999957998,5.3000007678,3.6999996732,8.3000010122,10.2000010522,10.7999999187,10.9999971123,10.3000017096,6.6999970574,7.0000018947,7.8000013445,7.8999978311,3.8000009924,6.5000003531,7.3999993828,7.4999991689,7.4000005699,6.6992506599,6,6.9000014547,
Turkmenistan,TKM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0236221751,-4.2553195069,35.3845581084,-4.6052632136,-14.9659865958,1.5000001739,-17.2998604721,-7.2000409345,6.6999921606,-11.4000002277,7.1000003439,16.4999994972,5.4690641325,4.3438457143,0.257179925,3.2688285596,5.0004074377,13.040363409,10.96709551,11.0592994705,14.7,6.1000001149,9.1999999881,14.6999999279,11.0999999616,10.2000001014,10.2999999705,6.4999999095,6.2,
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.5414348006,4.7113730497,2.4111394464,7.4293334658,5.0880472276,4.0081549185,4.3449786548,7.8727853652,6.2287151114,6.6306887191,6.6776846969,7.2414803796,8.7583838156,6.5900793471,3.7727508588,6.1828491208,4.7702766557,3.7519710478,6.5801502511,6.4305481342,0.0479625618,-0.9556830914,-2.9091361127,3.7788526094,3.6140816266,4.6318718506,3.4793619217,0.7417638416,1.280707184,0.4964474541,4.0289107108,3.0496718374,4.1418642205,4.6127103938,1.6012029106,3.3101471244,5.1771320549,2.047287957,-0.0972567665,3.8285131613,0.6896302907,0.3165891903,1.5886814539,6.4101544106,4.5276743657,5.4754366427,5.9115891406,4.1323106587,-1.760103902,6.0145898441,4.5551298935,2.9290863201,2.8568666255,0.9251338136,-0.2066699681,-0.6545384749,
Timor-Leste,TLS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.3101604278,-6.6666666667,-2.2167487685,1.0075566751,6.4837905237,-5.8548009368,11.4427860697,14.1741071429,13.0009775171,10.1211072664,7.9340141398,5.0218340611,2.6334026334,4.1863605672,4.0829552819,5.6662515567,
Middle East & North Africa (IDA & IBRD countries),TMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,6.6294351502,9.1373854448,11.9838087398,12.1260845797,9.228623441,8.24070854,13.6459472768,5.8791596973,6.2532191393,2.26752975,16.051639067,0.3683945511,-5.1584267413,-3.4302217089,-7.5756817419,-1.5130292519,13.8315354816,6.0654005283,-1.1492768891,3.292587681,-2.8968187887,1.3045360772,-1.0139899338,2.3348223968,12.8843607554,-1.4061002383,4.6554982229,1.6021074808,1.4480460645,2.5924451289,6.4373086861,3.4931527797,6.5018087618,4.7377055114,4.3803711301,2.9122610361,3.7184343373,2.6894592873,7.9685610002,4.499468582,5.5514076965,6.0958280649,3.5380846579,2.5195616974,5.2513520231,-1.0130305143,0.0993080396,2.2827486632,3.2105536144,1.3539711504,7.5799240854,
Tonga,TON,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,4.7412654109,1.982402713,1.7383919607,6.5584634587,2.1186608645,2.9856377878,-1.8818720486,0.3899068097,-2.0440914345,6.4149398221,0.2519855177,3.7380473498,4.9525267781,3.7118733384,0.0102158948,-0.1315834128,2.7188126547,3.8817045808,3.3698396935,3.6017886549,3.4188766485,2.1085816565,-0.3514200042,1.5821683764,-0.8122221139,-4.1657757218,3.0995198686,2.2906127038,3.5856573705,2.7851458886,0.8903225806,-3.1206036578,2.0726072607,3.7118468702,3.3794737498,
South Asia (IDA & IBRD),TSA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.1194481338,3.3265674004,5.3584639062,7.6995767354,-0.9518690863,1.0152704617,6.373308009,4.3944525975,5.901892449,5.7271542605,0.7740416977,-1.6020214091,3.7694367009,2.2726717891,7.2623894828,2.4342421658,6.4008461281,6.0475910009,-2.9896367684,6.4959009331,6.3524117463,3.7702417824,6.7442034501,4.1624149999,5.402333231,4.8099153002,4.1777427865,8.5408891179,5.4570439933,5.4213831154,1.9178607538,5.7232340963,4.401762661,6.0574719105,6.9492897816,6.8484248131,3.7892372854,5.5906012888,7.7570793478,4.0784192751,4.3078130383,3.7146324646,7.2415023904,7.5316319434,8.7702889637,8.6720019082,9.0091015931,3.8806736218,7.6090167808,9.0553436492,6.3137922721,5.5180727996,6.0730838301,7.0680944839,7.4830225946,6.8233522693,
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.5011845324,5.8470176933,6.3080767531,5.403583396,4.9819664264,1.6222077793,-0.3732738419,3.0536771704,8.9311064499,9.8515996523,7.4430893267,2.6629262097,4.3471995597,7.8909388171,-0.0281095634,5.2646811996,2.370782641,-0.2224603238,4.0379217658,3.9948467769,-0.1183929357,0.2433792906,-1.4489090827,2.1441640031,2.2325940618,-0.4053943984,0.066512394,4.4050511602,3.2735047615,2.4040401269,0.059970006,-1.4117020598,-0.0416250208,1.9247829991,3.2196977205,5.2532763696,3.65298389,2.4979290657,2.1858190989,3.5918904989,3.9430814427,2.9724085205,4.8765352861,11.6972935744,5.53226945,7.0637394817,7.1338134071,5.3915154536,2.881795572,5.3982737651,4.3613745934,3.7765578953,4.8437452472,4.6396295514,3.0433792491,1.2391039763,
Trinidad and Tobago,TTO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,14.0370708639,2.7424631437,5.6045972465,7.6304997722,0.6938502823,4.0568215614,2.0425143161,5.2151483916,2.7306815206,3.5336365143,1.0403324091,5.7803473762,1.6564261927,3.8076021679,1.4779633929,6.4051488586,9.1217915508,10.0164756949,3.599370746,-1.0656076637,4.2157279992,3.8092429158,-10.3134015211,-5.7509077174,-4.1213124079,-3.2818272524,-4.5614230748,-3.9176161262,-0.827024233,1.5084158568,2.6820501978,-1.6472041651,-1.4534796782,3.5659008831,4.6571529039,7.1344773808,7.5228547385,8.124564009,8.0248176331,6.9013595037,4.1685240808,7.9367096414,14.4414164324,7.9495936416,6.2089929904,13.2080577587,4.7541899577,3.3904213696,-4.3905924792,3.3233305118,-0.2943544302,1.2939789498,2.6539184236,-0.5759252527,-0.5785215677,-2.268341,
Tunisia,TUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,3.4548678929,0.1619524718,10.4097285811,4.7478154086,4.6696317759,10.5601974739,17.7427182678,-0.6546435047,8.0747823315,7.1560999093,7.8768526526,3.4110958541,6.4404735326,6.5675211733,7.4187395951,5.5140728281,-0.4937376025,4.6819173838,5.748843265,5.6485732353,-1.4469884139,6.7013710953,0.0721590779,1.7466991291,7.9498194359,3.9045453013,7.805728857,2.1898288887,3.1784113908,2.3516698876,7.1460808387,5.4409434365,4.7837625719,6.0546345155,4.7098599454,3.7961838271,1.3225636178,4.7024118149,6.2357938693,3.4865358155,5.2441951847,6.7096203918,4.2377768357,3.0434489548,3.5106086386,-1.9171776796,3.9976660794,2.8747542926,2.8231595811,1.1494083927,1.1697690978,
Turkey,TUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.1560693854,5.5714285818,9.0663055524,5.4590567984,2.8235295434,11.2128150354,4.7325102439,6.7779960104,4.0811456209,3.2335089729,5.5666945006,7.4257883256,3.2623345184,5.5944744027,7.1741126898,10.4611795563,3.4066698045,1.5029330112,-0.6241135702,-2.4473504258,4.8566487665,3.5632278122,4.9710807773,6.7120157121,4.2413357164,7.0120311105,9.4855388425,2.3207367939,0.2902440688,9.2661466715,0.7202790356,5.035634939,7.651265203,-4.6681473639,7.8782668762,7.3796644738,7.5776636441,2.3082134924,-3.3893050474,6.6400612633,-5.9623106906,6.4302786023,5.608255023,9.6443226635,9.0098532139,7.1097033812,5.0304577759,0.8452514415,-4.704465981,8.4873721868,11.1134955479,4.789940207,8.4913093927,5.166690703,6.085886632,3.1838315431,
Tuvalu,TUV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.609164985,2.7888665837,4.1106910144,10.2834870104,-5.0044373171,-5.9613611686,10.0032243166,15.5012199759,-1.563791371,-0.970599814,1.6341076435,7.8861743591,-3.3335365325,-1.3521811139,-3.7797299616,2.1389383285,6.350564875,7.9832609046,-4.4328513937,-2.7294279119,8.4533239265,0.1744581448,1.2981876144,2.2358659355,2.6421472363,2.7432446317,
Tanzania,TZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.764443407,7.0450716438,2.0719882113,0.5843221338,1.2058008087,1.5676617656,3.5699118683,4.5443668018,3.5252781915,3.7085115959,4.8403823253,4.9338466271,5.9978288576,7.1635535365,6.8862265323,7.828298381,8.1733358341,4.6605709955,8.4643812416,5.5665956483,5.3823461684,6.3588860813,7.9045075723,5.1410136207,7.2630600304,6.9651333167,6.9593744219,6.9706045529,
Uganda,UGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,5.7445577087,-0.3446766806,-3.3063800034,0.3900869457,3.9619027865,8.2670735443,6.3619412469,6.4741401509,5.5540954959,3.4183568915,8.3262925205,6.4036357432,11.5232438082,9.0721145819,5.1000018636,4.9052654839,8.0539483766,3.1419073382,5.1836611263,8.732685764,6.4732586715,6.8072333443,6.3325651163,10.784744386,8.4124259655,8.7087519014,6.8015173481,5.637611638,9.3916554929,3.8374556059,3.5869058263,5.1063073243,5.1878598625,4.6565755981,
Ukraine,UKR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.56646327,3.8731032107,-6.3452351285,-8.4106438877,-9.6989985817,-14.2261068824,-22.9340455341,-12.2000000221,-9.9999999745,-3.0000000271,-1.8999999843,-0.1999999974,5.8999999996,9.2000000077,5.1999999711,9.4000000103,12.1000000089,2.6999999753,7.3000000334,7.900000766,2.2999999912,-14.800000015,4.200000018,5.4655319054,0.2386813056,-0.0267296493,-6.5526188911,-9.7729739466,2.3076019342,
Upper middle income,UMC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.8208469917,3.8655528713,4.6994035451,8.3613119919,7.017803087,5.5117715242,4.3352162745,7.2951107766,7.6802195432,8.0722016269,6.7698169839,7.7869532995,8.1716647229,6.2356263825,4.3755575064,7.080464578,3.7865070111,2.815264307,4.6895022979,4.070431445,1.2341091113,2.3841899785,0.591369148,4.9234506015,4.5327435409,4.2336635768,4.8858972571,2.8304461448,2.0532932696,1.7104904691,1.1907084515,0.4401535234,3.0587213265,2.2560301333,3.2794788714,4.4594176215,5.1685913079,2.2795694031,2.8187968144,6.0038240978,3.1686931748,4.2883515288,5.2416466753,7.9934172055,7.1794514032,8.2429288075,9.0200164649,5.8440828615,1.5025201615,7.5301936241,6.334423376,4.8924170385,5.0314043419,4.0729511522,3.3374713266,3.717411519,
Uruguay,URY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.4930379184,-1.5745488503,0.1704588547,2.4405207798,1.0456040534,3.0628559352,-3.6568341122,1.888911744,5.8647406334,2.3332133817,-0.2517115322,-1.3195698608,0.2751996165,2.8953445987,6.0969143126,3.935470176,1.4554611787,5.3739853483,6.1991167311,5.843400901,1.5595598294,-9.757871461,-10.2743991937,-1.1426174505,1.4665360291,8.8098082947,7.9931372046,1.4809374616,1.1039010246,0.2973483783,3.5388085043,7.9315884127,2.657546103,7.2813426499,-1.4475989643,5.5779577577,8.5476832324,4.5188900722,-1.9392121348,-1.9299306397,-3.8441299668,-7.7320072117,0.8052839174,5.0041603651,7.4601321056,4.0985773624,6.5415108477,7.176144662,4.2434941779,7.8034096684,5.1621330258,3.5381787069,4.6375386431,3.2387912162,0.370741267,1.453431497,
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.3,6.1,4.4,5.8,6.4,6.5,2.5,4.8,3.1,3.2068072575,3.2954767284,5.2632627762,5.6431248476,-0.5171545622,-0.1976785365,5.3860900508,4.6085974065,5.5616849289,3.1756907501,-0.2445962252,2.5944703882,-1.910891068,4.6324571812,7.2590869594,4.2387375208,3.5116144991,3.4617476919,4.2039719794,3.680524033,1.9193702974,-0.0740845307,3.5553961477,2.7458567189,4.0376434249,2.7189757888,3.7958812294,4.4870264932,4.4499109633,4.6851996084,4.0921764488,0.9759818339,1.7861276875,2.8067759565,3.7857428497,3.3452160633,2.6666258261,1.7785702397,-0.2916214587,-2.7755295742,2.5319206162,1.6014546725,2.2240308539,1.6773315299,2.5691935942,2.8615870253,1.4852791932,
Uzbekistan,UZB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1385822746,3.0912939733,1.6000000056,-0.492000004,-11.1999999974,-2.3000000057,-5.1999999919,-0.9000000062,1.7000000036,5.1999999973,4.3,4.3000000029,3.7999999934,4.2000000081,3.9999999969,4.1999999985,7.6999999976,7.000000005,7.2999999974,9.9211538482,9.0000000003,8.0999999958,8.5000000008,8.2999999991,8.2000000009,8.0000000011,7.7925223712,7.9999999989,7.8000000015,
St. Vincent and the Grenadines,VCT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.5272832783,3.694261801,-6.2653385265,3.6697255646,0.8849350671,0,-9.5238134641,6.5097058891,2.8608449698,10.7458895531,2.9680505844,25.8314889422,-11.1013350497,-8.8205915312,-7.6087094349,10.3768203159,13.2294065744,9.7770570184,3.3828589332,2.4431935501,4.6140049888,4.4764299084,2.1678740939,6.5876482951,6.1779084676,5.6007341896,0.438070306,14.0742148096,1.4050751425,4.1499228029,1.1357374867,6.377102859,4.2510231716,-1.2477370738,7.7674137954,1.2871251794,3.5058234137,4.0894832411,2.7109179407,1.637438391,1.7094146116,6.3233104221,7.6897912365,4.1562842897,2.4880048549,7.6883609691,-1.5815748407,6.6670124375,-2.099061259,-3.3535258895,-0.4193514819,1.3806430007,1.8322860456,1.2365052382,1.367505181,1.8578927158,
"Venezuela, RB",VEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,3.1925194389,8.5329337629,3.9009511638,11.1293452933,4.1628666648,1.510250111,2.833869031,7.3372326582,0.7060367962,7.7119143812,1.47929121,1.2828050362,7.109957895,2.0693332017,2.8962577801,7.7277398468,6.270783513,2.3468963719,0.7643551454,-4.4213223644,-0.3628109031,-2.0710060707,-3.7648171234,1.4421646335,0.1933001614,6.5103450283,3.5816499385,5.8213684198,-8.5698820133,6.4679408531,9.7298879771,6.0604732625,0.2753881576,-2.3495079282,3.9516627239,-0.1978372567,6.370931401,0.2940551605,-5.9704581464,3.6869441669,3.3942361078,-8.8556473529,-7.7553000496,18.2866066891,10.3179138043,9.8721491085,8.7535788079,5.277854124,-3.2023026575,-1.4887912508,4.1764253592,5.6259569751,1.3430940361,-3.8943864745,,,
British Virgin Islands,VGB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,12.0779678457,14.6673962155,8.2720821506,3.2206863085,-0.6156428995,-2.3229665292,-1.0665897953,3.4527925408,8.8719992732,9.8434827125,2.9557268017,-4.7695333951,5.9932702378,3.5807366737,-2.3848525066,1.9948375391,7.4277554529,1.5751318916,7.1392574479,,,,,,,,,,,,,,-0.3341043434,2.9396596184,3.6322645291,3.6258158086,4.0354560299,0.9417040359,-6.6414926699,0.9041161075,-8.158453195,-15.0192554557,-5.8006042296,-0.9621552277,0.1943005181,,
Vietnam,VNM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,3.8058556683,2.7892915751,3.5834696326,5.135011671,7.3645128932,5.1009181404,5.9608439318,8.6460474596,8.0727306571,8.8389809524,9.5404801749,9.340017496,8.1520841433,5.764455464,4.7735868806,6.7873164082,6.1928933118,6.3208209877,6.8990634917,7.5364106118,7.5472477272,6.9779548118,7.129504484,5.661771208,5.3978975428,6.4232382172,6.2403027489,5.247367156,5.4218829913,5.983654637,6.6792887889,6.2108116679,
Vanuatu,VUT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,-11.3998067086,4.1996530921,10.7001170167,13.8330949346,9.5860366265,0.9839893489,-0.1321220846,-2.8939972951,-1.7115122817,1.5333970865,11.7064847304,3.1393215615,2.5920165202,0.7507401074,9.0563872278,1.0117602781,2.3284551712,4.913239831,4.3014660212,0.3347882155,5.9220445389,-3.4885077587,-5.1112185687,4.2934311777,3.9847548313,5.3028523096,8.4651598652,5.1735132578,6.4485213582,3.3128158016,1.6290815964,1.2232255355,1.7547499265,1.9691460804,2.3310062149,-0.8010941774,4.0005744862,
World,WLD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.3297121035,5.5623209714,5.2120800567,6.6639975188,5.5608037467,5.7920409376,4.4196943727,6.1922112223,6.1292327454,4.6785619212,4.3126603971,5.7618439277,6.5424507714,1.9935003216,0.7729624572,5.3677034061,4.0117503826,3.9942675118,4.1478262512,1.956846218,1.9254040037,0.3575692182,2.4010785033,4.528838624,3.8689608755,3.3101266442,3.5751025798,4.6481024343,3.7510150191,3.0000642655,1.4308152016,1.7865811714,1.6293697364,3.0095149216,3.0470844118,3.3785380372,3.707118538,2.5199245783,3.2629488393,4.3955013477,1.9230139429,2.1513364205,2.9069054787,4.4568841953,3.8396428976,4.3160588196,4.2546773967,1.8186372327,-1.7374252721,4.3168434949,3.1768597111,2.4461139352,2.6326540872,2.8638996779,2.8309085769,2.487061211,
Samoa,WSM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,0.4310359757,1.2875580884,3.9194963585,5.5045783387,0.4830960381,-1.4422997183,3.7073136978,-4.4214509487,-2.3000070231,-0.1999903507,4.0999876925,-2.542096427,6.6736418846,7.1789658967,0.6434247813,2.1948863249,2.1854388564,6.9187902991,6.9397658299,4.3439955955,4.5154791433,4.6250019476,4.1564921028,1.9688079318,6.3226417634,1.0090866576,-4.8082721998,0.4791587128,5.7785442972,0.4021036195,-1.9338587557,1.1961473367,1.6347760263,7.1451688547,
Kosovo,XKX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.9739178359,-0.7009482889,5.9801455955,2.612126758,6.0332297483,4.5030317557,7.2860829859,2.6448186528,3.341665533,3.3095748393,4.6195783278,2.8084576541,3.4404647094,1.2185338566,4.0764303922,3.3980982176,
"Yemen, Rep.",YEM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2934938479,8.2075981372,4.0019663813,6.7219491223,5.6693713223,4.6349673167,5.2311120404,6.0066945987,3.7755304961,6.1819155929,3.8036458719,3.9352315053,3.7473981849,3.9726964012,5.5917480756,3.1704093592,3.3384279561,3.6475694701,3.8662295159,7.7023070396,-12.7148968954,2.3929902094,4.8235190665,-0.1886902325,-28.0968348896,-9.7791684171,
South Africa,ZAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,3.8447514624,6.1778830953,7.373612785,7.9397816691,6.1227608272,4.4383082669,7.1965759408,4.1534448142,4.7158306086,5.2486741345,4.2789704294,1.6547620406,4.5719978112,6.111054461,1.6954481773,2.2499040539,-0.0940375339,3.0145489658,3.790503812,6.6205850813,5.360737419,-0.3833907688,-1.846544477,5.0991149097,-1.2114837191,0.0178347781,2.1007352207,4.2001325493,2.3947841586,-0.3177856758,-1.0182198737,-2.1370568871,1.2335199121,3.2341429521,3.1156336098,4.3067278682,2.6468290948,0.517360382,2.3581077543,4.1545445826,2.7354952909,3.6677968769,2.9490781459,4.5545699206,5.277111735,5.603664789,5.3604651396,3.1910516451,-1.5381008639,3.0397770628,3.2841971348,2.2132589779,2.4892832866,1.6995976177,1.2988511905,0.2793574224,
Zambia,ZMB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.3613819915,-2.4908394745,3.2723928927,12.2140480179,16.6474559632,-5.5703098086,7.919696512,1.2483299822,-0.4369158231,4.7971129032,-0.0860395509,9.2088651423,-0.9620487564,6.4281585489,-2.2693289242,6.2209752671,-4.5642361744,0.5537638442,-3.0239310312,3.0356223507,6.1679574065,-2.8127826287,-1.9666892976,-0.3368348993,1.6153103676,0.7238939559,2.6756617134,6.280749009,-1.0235017887,-0.4810720278,-0.0361333839,-1.7309221735,6.7972740491,-8.6254419523,2.8976688934,6.2185464889,3.8140074972,-0.3857461458,4.6501897464,3.8973229434,5.3168682742,4.5060142803,6.9449739822,7.0323951152,7.2355990066,7.9036944448,8.3524362445,7.7738958154,9.2203484059,10.2982058517,5.5646247167,7.5976169689,5.0593763782,4.6958263727,2.9198811102,3.609741815,
